Nitrogen (mg),Phosphorus (mg),Potassium (mg),Temperature (C),Humidity (%),PH (3-11),label,Rainfall (mm)
26,32,36,31.31229736,57.56370761,5.503152103,mango,100.7586226
87,32,26,28.04268216,55.13537364,7.118148663,coffee,189.0944824
110,32,32,25.35137164,70.09894629,7.615640475,coffee,144.6576424
115,32,35,27.82400141,65.25173571,6.756611676,coffee,153.477776
105,32,26,28.99925125,58.53721986,7.118398025,coffee,139.5013171
105,32,34,28.58737611,53.02655954,7.345378934,coffee,126.8073984
103,32,34,28.86059171,65.11928084,7.11593152,coffee,142.8610793
120,32,31,25.82102269,70.58637945,6.553486087,coffee,173.3228386
7,32,38,22.44581266,89.90147027,6.738016221,pomegranate,109.3905998
32,32,41,19.20090378,94.27659596,6.923509371,pomegranate,108.0423555
25,32,41,22.36509395,92.30882391,7.175344328,pomegranate,104.8216333
47,32,45,21.6602498,94.79397419,5.885638185,pomegranate,112.4349689
8,32,36,23.98598756,93.34236582,5.684995235,pomegranate,104.991282
10,32,44,24.56811204,92.03009222,6.591302797,pomegranate,110.9633894
27,32,41,20.51343484,92.51675903,5.700088663,pomegranate,110.5764023
18,32,30,27.69637763,48.5622488,6.39474303,mango,89.85646496
22,32,28,33.80398664,46.12866113,4.507523551,mango,90.82549241
35,32,34,32.45465292,50.69693751,6.526654345,mango,95.04871605
19,32,26,29.09382275,45.5661059,5.32307197,mango,96.23520043
92,32,45,26.0713757,88.7285657,6.467095849,watermelon,57.79652846
124,32,48,26.53259325,82.39053979,6.835268184,watermelon,54.30660782
121,32,48,27.82054812,93.03555162,6.528404378,muskmelon,26.32405487
102,32,55,28.47212559,91.21322065,6.160414414,muskmelon,20.88620369
33,32,10,28.06903173,92.91487288,6.079998496,orange,114.1339416
31,32,9,18.86883219,93.24688124,6.157135092,orange,119.3936976
43,32,26,26.58413917,95.78923137,6.25449571,coconut,171.6262299
31,32,34,28.87862994,95.11320315,6.203376525,coconut,145.0583117
35,32,32,28.94099669,93.00109012,5.764615485,coconut,191.7723087
118,32,31,23.59302313,55.27564977,6.043330951,coffee,191.3980675
105,32,27,24.71384065,51.29142534,7.238109556,coffee,197.6439711
110,32,31,27.15998538,51.59100753,6.691541233,coffee,126.1752206
91,32,29,23.32293161,53.00366334,7.167092586,coffee,168.2644287
121,32,28,24.99451759,57.93250202,7.162802357,coffee,192.8736822
17,32,39,24.8517558,99.1511993,7.049733957,pomegranate,105.6917856
17,32,38,25.55593118,90.51644534,6.265048852,pomegranate,108.3121789
39,32,31,34.09706274,54.80298175,5.216551713,mango,98.46768642
12,32,34,32.46084595,51.33140086,5.92770147,mango,94.42850522
31,32,27,29.60964131,47.68776613,5.096113525,mango,92.84991507
16,32,36,32.12232201,49.12313465,4.809181642,mango,96.63721027
121,32,55,26.60121271,89.30584491,6.940171463,watermelon,55.29563514
111,32,55,26.91716716,84.28901371,7.068021753,watermelon,55.49541453
119,32,47,25.99142354,92.44768413,6.693862726,watermelon,51.26046418
122,32,49,30.8986684,97.11281648,6.355636134,muskmelon,24.44267592
48,32,11,33.54364553,96.05659993,7.397364903,orange,109.1549823
22,32,34,30.09922305,100.4304801,5.857582156,coconut,151.0761899
24,32,33,30.86169939,104.6254495,6.40512903,coconut,224.4016682
29,32,27,28.22636945,96.07377128,5.714022692,coconut,167.0470997
17,32,31,27.30231782,99.05138682,6.196142406,coconut,135.1272491
125,32,35,25.08478397,63.41499429,6.615907382,coffee,122.2103248
96,32,31,27.39364747,72.09570876,6.732776953,coffee,168.8383605
96,32,36,28.41949714,60.02029047,6.961988268,coffee,152.0616227
98,32,34,28.29523084,56.53069998,7.203033081,coffee,175.3723314
120,32,27,29.71778777,67.70251633,7.14547343,coffee,192.7121236
8,33,29,29.98080499,49.48613279,6.442393461,mango,91.82271568
24,33,35,29.26382931,54.82257868,5.342866119,mango,100.7586226
85,33,25,26.20811417,52.50987966,6.910823945,coffee,189.0944824
108,33,31,23.69287069,66.76090123,7.393825704,coffee,144.6576424
113,33,34,26.00373964,62.1445102,6.559817161,coffee,153.477776
103,33,25,27.10210397,55.7497332,6.911066044,coffee,139.5013171
103,33,33,26.71717393,50.50148528,7.131435858,coffee,126.8073984
101,33,33,26.97251562,62.0183627,6.908671379,coffee,142.8610793
118,33,30,24.13179691,67.22512329,6.362607851,coffee,173.3228386
14,33,29,35.696699,47.27348196,6.319327461,mango,98.81596545
36,33,36,29.18353504,49.52648457,6.615391855,mango,95.257992
13,33,33,31.18306359,51.88032459,7.036657976,mango,97.55155537
31,33,27,36.25165116,57.1138685,6.462172286,mango,89.29147581
83,33,31,26.94032865,65.3755681,6.847198977,coffee,135.0119649
119,33,26,26.5771541,59.60695818,7.429081494,coffee,124.4135035
109,33,33,28.64886168,69.73393203,6.983465776,coffee,177.7745075
15,33,38,23.22594,94.42971362,6.8444019,pomegranate,105.6917856
15,33,37,23.88404783,86.20613842,6.082571701,pomegranate,108.3121789
37,33,30,31.86641378,52.19331595,5.064613314,mango,98.46768642
10,33,33,30.33723921,48.88704844,5.755049971,mango,94.42850522
29,33,26,27.67256197,45.41692012,4.947683034,mango,92.84991507
14,33,35,30.02086169,46.78393776,4.66910839,mango,96.63721027
119,33,54,24.86094646,85.05318563,6.738030547,watermelon,55.29563514
109,33,54,25.15623099,80.27525115,6.862157042,watermelon,55.49541453
117,33,46,24.29105004,88.04541346,6.49889585,watermelon,51.26046418
120,33,48,28.87726019,92.48839665,6.170520518,muskmelon,24.44267592
46,33,10,31.34920143,91.48247612,7.181907673,orange,109.1549823
20,33,33,28.130115,95.64807631,5.686972967,coconut,151.0761899
22,33,32,28.84270971,99.64328526,6.218571874,coconut,224.4016682
27,33,26,26.37978453,91.49882979,5.547594847,coconut,167.0470997
15,33,30,25.51618488,94.33465411,6.015672239,coconut,135.1272491
123,33,34,23.44372334,60.39523266,6.42321105,coffee,122.2103248
94,33,30,25.60153969,68.66257977,6.536676653,coffee,168.8383605
94,33,35,26.5602777,57.1621814,6.759211911,coffee,152.0616227
96,33,33,26.44414097,53.83876189,6.993236001,coffee,175.3723314
118,33,26,27.77363343,64.47858698,6.937352845,coffee,192.7121236
21,33,41,21.06071555,94.24036649,6.791858249,pomegranate,111.2818551
14,33,45,22.49603249,97.70979803,5.745438617,pomegranate,104.7847006
49,33,43,26.35654719,93.46653178,7.317217777,pomegranate,110.6956184
42,33,35,33.60815238,51.67815583,7.037968894,mango,92.99739415
18,33,35,31.44164652,48.18181926,5.899245216,mango,100.8124659
40,33,27,30.19939568,49.77545009,5.174848425,mango,97.76832322
23,33,33,38.13081231,51.4190015,7.150795708,mango,97.51952041
10,33,30,29.24268745,51.76864596,6.233586828,mango,93.53197359
92,33,53,27.56750882,91.97276844,6.905829531,watermelon,46.05122728
97,33,52,26.44917456,93.39296752,6.278560635,watermelon,48.45978627
93,33,50,32.0395361,98.60278252,6.438962883,muskmelon,20.39020503
108,33,56,31.23735204,96.03553118,6.86078346,muskmelon,26.48240255
30,33,13,23.86441318,96.76786391,6.631829059,orange,117.3688104
43,33,9,34.11009335,95.71010556,6.644159515,orange,105.3437825
21,33,14,24.02810116,96.10420924,7.798392104,orange,118.0069295
25,33,14,34.58180505,98.36194784,6.382815182,orange,117.6236473
45,33,14,22.1295819,95.46086051,8.064392462,orange,109.7513927
29,33,11,31.10931607,97.93548517,7.586456801,orange,100.7896871
48,33,30,28.36472214,99.20835271,6.32797258,coconut,199.8778403
9,33,33,30.02326308,103.2854534,6.044303534,coconut,171.6516396
29,33,28,26.85590526,96.97904463,6.228455672,coconut,157.7592626
40,33,36,29.09033417,96.80902115,6.32121558,coconut,141.3220576
26,33,27,27.97153494,97.9483606,6.254054267,coconut,195.4115025
118,33,29,24.8915918,63.54180221,6.926429158,coffee,194.1755471
107,33,31,27.43484699,64.08437155,6.404513579,coffee,199.4735636
106,33,28,29.68797376,57.08824879,7.421231149,coffee,139.8619431
91,33,36,28.5409356,54.85437599,6.434278566,coffee,156.1543898
120,33,32,27.88386191,54.92653466,6.320375114,coffee,161.3432535
12,34,28,33.36140093,45.02236377,6.13526938,mango,98.81596545
34,34,35,27.27433181,47.16808054,6.422710539,mango,95.257992
11,34,32,29.14305008,49.40983294,6.831706773,mango,97.55155537
29,34,26,33.88004781,54.39416048,6.273953676,mango,89.29147581
81,34,30,25.17787724,62.26244581,6.647765997,coffee,135.0119649
117,34,25,24.83846178,56.7685316,7.21270048,coffee,124.4135035
107,34,32,26.77463708,66.4132686,6.78006386,coffee,177.7745075
76,34,41,28.34547309,84.16628077,7.189812932,rice,242.8640342
93,34,40,25.45949394,84.43908855,7.179985547,rice,206.2611855
90,34,41,25.2299968,87.76698332,6.029550042,rice,291.2986618
94,34,41,23.7318712,84.34783584,6.548111047,rice,200.0882787
93,34,39,26.64009206,84.55215392,6.318315826,rice,183.6793207
75,34,39,26.63145656,86.07823473,5.155466186,rice,185.9461429
80,34,45,28.40152451,88.90721277,7.284835291,rice,183.6222657
89,34,26,22.94643807,66.32026286,6.363397993,maize,65.88951188
66,34,24,24.63181017,64.98945602,5.850771869,maize,63.03843397
100,34,19,25.46328293,78.57059383,6.440381474,maize,91.76337172
65,34,17,23.56911444,68.6232742,6.460590067,maize,83.73280082
73,34,25,23.83289801,62.49802816,6.001219725,maize,67.96704792
69,34,23,24.93685026,66.40880424,6.57725474,maize,108.7603001
7,34,21,30.95459319,56.24865444,9.969618099,mothbeans,66.35634104
33,34,24,32.42378685,49.54197813,7.938822907,mothbeans,68.04039813
25,34,19,28.34519152,49.73361575,5.57692756,mothbeans,36.99362831
27,34,21,30.92562596,45.52133955,9.190788566,mothbeans,71.90018566
30,34,23,31.59750254,91.07013319,7.371259987,mungbean,59.87232071
21,34,25,29.00802495,87.82487812,7.089807274,mungbean,49.11964582
11,34,21,29.33408695,85.02904894,7.1212236,mungbean,40.53173216
36,34,22,30.4364174,86.81021519,6.884912798,mungbean,58.18713162
18,34,32,34.53587666,52.70337283,5.476382257,mango,95.99487068
31,34,29,30.33146238,56.21598257,7.176440299,mango,90.40260445
3,34,35,32.94931981,49.03013654,6.461600167,mango,92.21318555
28,34,32,35.78743287,55.71279488,5.499743259,mango,98.05089394
133,34,19,26.20550492,86.35636599,7.269424167,cotton,64.02949379
141,34,16,27.01608653,87.63616544,6.075241835,cotton,86.55517751
102,34,37,27.08215301,75.61432632,6.537116665,jute,190.5577618
84,34,45,28.85422324,82.12100078,6.42618133,jute,169.8391177
84,34,36,27.27843857,91.31914555,7.518048448,jute,176.5268267
90,34,36,29.48819928,61.38030052,6.98799442,coffee,117.9389993
87,34,33,28.08673172,57.0004871,7.059631603,coffee,133.1120232
110,34,26,25.66013372,64.16481838,7.181122064,coffee,161.5279095
106,34,29,29.43576479,53.20021576,7.193244365,coffee,143.9955548
99,34,27,26.65863279,56.4285198,6.524648556,coffee,166.2549307
7,34,21,30.95459319,56.24865444,9.969618099,groundnuts,66.35634104
33,34,24,32.42378685,49.54197813,7.938822907,groundnuts,68.04039813
25,34,19,28.34519152,49.73361575,5.57692756,groundnuts,36.99362831
27,34,21,30.92562596,45.52133955,9.190788566,groundnuts,71.90018566
19,34,40,19.68291173,89.75272999,6.594037135,pomegranate,111.2818551
12,34,44,21.02432943,93.0569505,5.578095745,pomegranate,104.7847006
47,34,42,24.63228709,89.01574455,7.104094929,pomegranate,110.6956184
40,34,34,31.40948821,49.21729127,6.832979509,mango,92.99739415
16,34,34,29.38471637,45.88744691,5.72742254,mango,100.8124659
38,34,26,28.22373428,47.40519056,5.024124684,mango,97.76832322
21,34,32,35.63627319,48.97047762,6.942520105,mango,97.51952041
8,34,29,27.32961444,49.30347234,6.052026047,mango,93.53197359
90,34,52,25.76402693,87.5931128,6.704688865,watermelon,46.05122728
95,34,51,24.71885473,88.94568335,6.095689937,watermelon,48.45978627
91,34,49,29.94349168,93.90741192,6.251420275,muskmelon,20.39020503
106,34,55,29.19378695,91.46241065,6.660954816,muskmelon,26.48240255
28,34,12,22.30318989,92.15987039,6.438668989,orange,117.3688104
41,34,8,31.87859192,91.15248149,6.450640306,orange,105.3437825
19,34,13,22.45616931,91.52781832,7.57125447,orange,118.0069295
23,34,13,32.31944397,93.67804556,6.196907944,orange,117.6236473
43,34,13,20.68185224,90.91510525,7.829507245,orange,109.7513927
27,34,10,29.07412717,93.27189064,7.36549204,orange,100.7896871
46,34,29,26.50908611,94.48414544,6.143662699,coconut,199.8778403
7,34,32,28.05912437,98.3670985,5.868255858,coconut,171.6516396
27,34,27,25.09897688,92.36099489,6.047044342,coconut,157.7592626
38,34,35,27.1872282,92.19906776,6.137102505,coconut,141.3220576
24,34,26,26.14162144,93.28415295,6.071897347,coconut,195.4115025
116,34,28,23.26316991,60.5160021,6.724688503,coffee,194.1755471
105,34,30,25.64004392,61.03273481,6.217974349,coffee,199.4735636
104,34,27,27.74576987,54.36976075,7.205078785,coffee,139.8619431
89,34,35,26.67377159,52.24226285,6.246872394,coffee,156.1543898
118,34,31,26.05968403,52.31098539,6.136286518,coffee,161.3432535
15,34,41,24.36428101,96.02773453,6.552215694,pomegranate,106.9659201
48,34,39,21.53530065,91.97611106,7.17411144,pomegranate,108.065579
32,34,45,22.4046542,89.70058512,6.308503912,pomegranate,103.0295938
22,34,38,22.3252819,96.19883318,6.465463234,pomegranate,106.8685636
49,34,36,22.35522402,95.63165826,6.457753882,pomegranate,104.4407083
46,34,35,29.46681075,56.3172701,7.001712604,mango,99.35408185
10,34,30,30.31666638,53.9656583,6.627223689,mango,91.67241761
29,34,28,29.75676007,54.17417735,4.891577048,mango,95.89898581
114,34,51,27.07051534,85.8640394,6.567487112,watermelon,57.04147057
126,34,51,26.64432609,91.56811559,6.947315301,watermelon,46.59207341
122,34,51,27.86244924,88.18555652,6.465808564,watermelon,43.87712348
128,34,50,27.13300381,84.48138578,7.110110828,watermelon,47.72078245
123,34,52,31.29652139,94.57348042,6.251247002,muskmelon,25.93496537
90,34,49,30.52046324,96.70172854,6.222258298,muskmelon,29.86681385
104,34,53,31.54434815,94.85383612,6.839684989,muskmelon,26.0365768
31,34,13,16.88614265,97.13631632,6.544626946,orange,119.035002
10,34,11,12.73220468,95.91396987,7.51014781,orange,103.5771468
33,34,12,34.66290675,99.24356887,6.799437628,orange,113.25373
36,34,6,35.00770946,95.07338667,7.886687455,orange,113.328978
27,34,30,28.63614175,97.5035974,6.612619279,coconut,224.5903664
40,34,30,28.44681074,95.53548471,5.725571275,coconut,178.8116076
39,34,36,26.75933459,100.3718522,6.181994512,coconut,165.8092179
26,34,28,31.06279576,95.33048555,6.070847877,coconut,205.5720367
36,34,32,31.01443477,95.27665132,5.889664005,coconut,148.8398374
44,34,35,30.27829975,100.1817897,6.325747061,coconut,182.4482352
28,34,31,31.63507611,95.97941122,6.001172599,coconut,224.8315729
11,34,31,27.82187384,99.53998339,6.520983266,coconut,209.540094
90,34,32,26.37646497,54.53649975,7.238413126,coffee,135.1386537
89,34,26,28.07778626,68.92600425,7.711885001,coffee,148.3771202
128,34,29,28.20274869,67.80456936,6.700359807,coffee,163.6269496
74,35,40,26.49109635,80.15836264,6.980400905,rice,242.8640342
91,35,39,23.79391957,80.41817957,6.970859754,rice,206.2611855
88,35,40,23.57943626,83.58760316,5.85393208,rice,291.2986618
92,35,40,22.17931888,80.33127223,6.357389366,rice,200.0882787
91,35,38,24.8972823,80.52586088,6.13428721,rice,183.6793207
73,35,38,24.88921174,81.97927117,5.005306977,rice,185.9461429
78,35,44,26.54348085,84.67353597,7.072655622,rice,183.6222657
87,35,25,21.44526922,63.1621551,6.178056304,maize,65.88951188
64,35,23,23.02038334,61.89472002,5.680361038,maize,63.03843397
98,35,18,23.79746068,74.82913698,6.252797548,maize,91.76337172
63,35,16,22.02720976,65.35549924,6.272417541,maize,83.73280082
71,35,24,22.27373646,59.52193158,5.826426917,maize,67.96704792
67,35,22,23.30546753,63.24648023,6.385684214,maize,108.7603001
5,35,20,28.92952635,53.57014709,9.679240873,mothbeans,66.35634104
31,35,23,30.30260453,47.18283631,7.707595055,mothbeans,68.04039813
23,35,18,26.4908332,47.36534833,5.414492777,mothbeans,36.99362831
25,35,20,28.90245417,43.35365671,8.923095695,mothbeans,71.90018566
28,35,22,29.53037621,86.73346018,7.156563094,mungbean,59.87232071
19,35,24,27.11030369,83.64274107,6.883308033,mungbean,49.11964582
9,35,20,27.41503453,80.98004661,6.91380932,mungbean,40.53173216
34,35,21,28.44524991,82.67639542,6.684381357,mungbean,58.18713162
16,35,31,32.27652024,50.19368841,5.316875978,mango,95.99487068
29,35,28,28.3471611,53.53903102,6.967417766,mango,90.40260445
1,35,34,30.79375683,46.69536813,6.27339822,mango,92.21318555
26,35,31,33.44619894,53.05980465,5.339556562,mango,98.05089394
131,35,18,24.49112609,82.24415809,7.057693366,cotton,64.02949379
139,35,15,25.248679,83.4630147,5.898293044,cotton,86.55517751
100,35,36,25.31042337,72.01364411,6.346715209,jute,190.5577618
82,35,44,26.96656378,78.21047693,6.239011,jute,169.8391177
82,35,35,25.49386782,86.97061481,7.299076163,jute,176.5268267
88,35,35,27.55906475,58.45742907,6.784460602,coffee,117.9389993
85,35,32,26.24928198,54.28617819,6.854011265,coffee,133.1120232
108,35,25,23.98143338,61.10935084,6.971963169,coffee,161.5279095
104,35,28,27.51006055,50.66687215,6.983732393,coffee,143.9955548
97,35,26,24.91461008,53.74144743,6.334610249,coffee,166.2549307
5,35,20,28.92952635,53.57014709,9.679240873,groundnuts,66.35634104
31,35,23,30.30260453,47.18283631,7.707595055,groundnuts,68.04039813
23,35,18,26.4908332,47.36534833,5.414492777,groundnuts,36.99362831
25,35,20,28.90245417,43.35365671,8.923095695,groundnuts,71.90018566
62,35,44,25.07140392,87.21625643,5.444789822,rice,219.9048349
93,35,46,26.1544966,86.57704225,6.129167004,rice,267.9761948
72,35,43,23.36994356,84.76530703,7.154596177,rice,202.3838319
99,35,46,23.78470707,85.95166594,7.14725601,rice,278.0791793
79,35,38,28.76636019,85.53335419,6.320215825,rice,194.5766559
101,35,21,22.02040619,68.61313096,6.871218392,maize,78.34604471
79,35,24,26.4441676,59.57097792,6.848187087,maize,88.45361858
88,35,25,28.40835442,76.53646628,5.960886446,maize,73.33636055
8,35,23,25.91123062,62.78198121,9.135618802,mothbeans,42.24783476
41,35,23,31.39719642,63.52836974,9.344171754,mothbeans,34.03335472
21,35,23,27.2281731,61.48131752,6.349911725,mothbeans,57.04826619
24,35,17,32.72209238,53.31005545,8.429755407,mothbeans,64.58559639
20,35,24,25.69953153,56.45454537,7.43050098,mothbeans,35.03404425
31,35,26,30.26507355,92.8613678,7.344187017,mungbean,48.56690235
6,35,23,29.54149511,90.43982228,7.223122609,mungbean,43.80041104
40,35,22,29.99159307,89.12880186,6.753064155,mungbean,36.12042927
13,35,34,38.50940357,54.83919513,6.157993314,mango,95.3713484
